"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDEX_TYPE","COICOP_1999","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2017","2017-Q1","2017-M01","2017-M02","2017-M03","2017-Q2","2017-M04","2017-M05","2017-M06","2017-Q3","2017-M07","2017-M08","2017-M09","2017-Q4","2017-M10","2017-M11","2017-M12","2018","2018-Q1","2018-M01","2018-M02","2018-M03","2018-Q2","2018-M04","2018-M05","2018-M06","2018-Q3","2018-M07","2018-M08","2018-M09","2018-Q4","2018-M10","2018-M11","2018-M12","2019","2019-Q1","2019-M01","2019-M02","2019-M03","2019-Q2","2019-M04","2019-M05","2019-M06","2019-Q3","2019-M07","2019-M08","2019-M09","2019-Q4","2019-M10","2019-M11","2019-M12","2020","2020-Q1","2020-M01","2020-M02","2020-M03","2020-Q2","2020-M04","2020-M05","2020-M06","2020-Q3","2020-M07","2020-M08","2020-M09","2020-Q4","2020-M10","2020-M11","2020-M12","2021","2021-Q1","2021-M01","2021-M02","2021-M03","2021-Q2","2021-M04","2021-M05","2021-M06","2021-Q3","2021-M07","2021-M08","2021-M09","2021-Q4","2021-M10","2021-M11","2021-M12","2022","2022-Q1","2022-M01","2022-M02","2022-M03","2022-Q2","2022-M04","2022-M05","2022-M06","2022-Q3","2022-M07","2022-M08","2022-M09","2022-Q4","2022-M10","2022-M11","2022-M12","2023","2023-Q1","2023-M01","2023-M02","2023-M03","2023-Q2","2023-M04","2023-M05","2023-M06","2023-Q3","2023-M07","2023-M08","2023-M09","2023-Q4","2023-M10","2023-M11","2023-M12","2024","2024-Q1","2024-M01","2024-M02","2024-M03","2024-Q2","2024-M04","2024-M05","2024-M06","2024-Q3","2024-M07","2024-M08","2024-M09","2024-Q4","2024-M10","2024-M11","2024-M12","2025","2025-Q1","2025-M01","2025-M02","2025-M03","2025-Q2","2025-M04","2025-M05","2025-M06","2025-Q3","2025-M07","2025-M08","2025-M09","2025-Q4","2025-M10","2025-M11","2025-M12"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP08.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Communication","Index","Annual","Units","93.28845192969","","","","","","","","","","","","","","","","","99.9793322508887","","","","","","","","","","","","","","","","","100.7008293780498","","","","","","","","","","","","","","","","","104.1094749869786","","","","","","","","","","","","","","","","","104.6224999062282","","","","","","","","","","","","","","","","","105.45","","","","","","","","","","","","","","","","","107.0333333333333","","","","","","","","","","","","","","","","","122.8666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP10.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Education","Index","Annual","Units","79.03358421916355","","","","","","","","","","","","","","","","","93.39814749197692","","","","","","","","","","","","","","","","","108.92832901849","","","","","","","","","","","","","","","","","132.1364424907314","","","","","","","","","","","","","","","","","155.7943642379455","","","","","","","","","","","","","","","","","175.025","","","","","","","","","","","","","","","","","189.5","","","","","","","","","","","","","","","","","221.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Index","Monthly","Units","","","74.6941631038266","76.6573347574897","78.1552129713354","","79.4775377135082","80.8072312369648","81.4683128633714","","84.0892247312594","85.0408376298396","85.8921123018782","","86.840600075204","87.6813880363611","87.4959789240151","","","87.4432110179791","87.6933311348944","88.5644666700262","","89.9086183955525","90.0573793590186","93.1869679114245","","95.4490937986963","97.1503035545282","99.6088771088949","","102.189380720973","101.408042982375","97.9699385464907","","","98.5603480846008","100.277625872078","101.106991454075","","101.609915904856","102.744597451393","101.92488452104","","103.714282584771","104.393188309157","104.364632886959","","105.404284828275","105.087147047969","104.925974710814","","","105.62543805697","105.61167903058","106.255313752112","","107.585264772999","107.569856727843","107.664099297286","","108.07297228952","107.907130315794","108.219508784004","","110.168276800795","111.073106454498","110.621444082938","","","110.15070253483","110.316973377468","111","","112","112.8","113","","114","114","115.3","","117.1","117.2","117.1","","","118.1","120","122.7","","126.7","128","127.8","","129.5","130.6","132.7","","136.1","139.2","142.1","","","148.7","158.4","162.7","","165.4","169.9","173.5","","176.7","179.5","183","","184.9","187.3","189.9","","","193","214.9","217","","219.3","217.8","221.2","","222.1","226.6","231.4","","233.9","235.1","235.6","","","239.2","242.5","246.5","","249.8","254.5","254.1","","252.9","253.8","258.4","","263.167271057687","264","264.5"
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Index","Annual","Units","82.35832786208778","","","","","","","","","","","","","","","","","94.2191342667378","","","","","","","","","","","","","","","","","102.8428228046656","","","","","","","","","","","","","","","","","108.0311741971116","","","","","","","","","","","","","","","","","113.6639729926915","","","","","","","","","","","","","","","","","129.4583333333333","","","","","","","","","","","","","","","","","173.325","","","","","","","","","","","","","","","","","222.325","","","","","","","","","","","","","","","","","253.6139392548072","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.POP_PCH_PA_PT.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Annual","Units","29.50660839400387","","","","","","","","","","","","","","","","","14.40146578074217","","","","","","","","","","","","","","","","","9.152799593248038","","","","","","","","","","","","","","","","","5.04493288977539","","","","","","","","","","","","","","","","","5.214049405130415","","","","","","","","","","","","","","","","","13.8956609775178","","","","","","","","","","","","","","","","","33.88477631155459","","","","","","","","","","","","","","","","","28.27058993220828","","","","","","","","","","","","","","","","","14.07351366459337","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.YOY_PCH_PA_PT.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Annual","Units","29.50660839400387","","","","","","","","","","","","","","","","","14.40146578074217","","","","","","","","","","","","","","","","","9.152799593248038","","","","","","","","","","","","","","","","","5.04493288977539","","","","","","","","","","","","","","","","","5.214049405130415","","","","","","","","","","","","","","","","","13.8956609775178","","","","","","","","","","","","","","","","","33.88477631155459","","","","","","","","","","","","","","","","","28.27058993220828","","","","","","","","","","","","","","","","","14.07351366459337","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP07.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Transport","Index","Monthly","Units","","","61.7156440888656","63.5456855922216","63.5456855922216","","63.5585286360373","63.6096376376615","63.622476415101","","70.4337773697046","71.8674826863336","71.8674826863336","","71.8674826863336","71.8674826863336","71.8674826863336","","","71.8674826863336","71.8674826863336","72.009823973011","","72.2979923376806","73.4977153562404","98.6596646763047","","98.9703834675336","99.2275167465776","99.6703636410601","","99.5645479117509","99.8327757970814","99.9395819552435","","","100.141312215732","100.284903736025","100.53924831999","","100.541761511352","100.596802513179","100.690802184476","","107.573966144777","108.055061017268","116.261096870677","","115.768286167408","115.838854394057","115.90501848165","","","116.400277041599","116.385570631071","115.963055289625","","114.165002916036","115.248389123685","115.741675910041","","115.753876880203","117.699551031176","120.405954646074","","120.517675736219","120.569103155489","120.67887381579","","","120.567702571093","120.595418089172","120.5","","122.4","123.2","123.3","","123.3","124.1","124.7","","125.6","125.9","126.5","","","126.5","127.5","127.9","","130.1","130.4","131.1","","144.3","146.2","147","","147.5","148.4","149.3","","","150.4","151.6","153.8","","155","162.9","164.2","","164.7","165.7","166","","166.6","170.5","171.5","","","175.3","177.7","178.7","","191.5","192.4","193","","194.2","217.1","218.9","","219.3","235.4","236.5","","","238.3","238.6","239.4","","263.1","273.4","274.4","","274.7","275.1","275.9","","276.316800350698","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP09.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Recreation and culture","Index","Quarterly","Units","","66.46326833498263","","","","80.64812892182347","","","","89.26064435894547","","","","91.2421421170273","","","","","92.29037248567607","","","","94.80396048991383","","","","97.49550155706543","","","","98.6449241887962","","","","","98.76306853407217","","","","105.096505720066","","","","108.9784406430233","","","","112.7580467101653","","","","","112.1824684410867","","","","112.4647735660633","","","","113.188092807525","","","","117.276779441095","","","","","117.3021249256977","","","","118.7","","","","126.8","","","","134.5666666666667","","","","","139.8666666666667","","","","153.9","","","","155.9666666666667","","","","171.0666666666667","","","","","181.5","","","","192.3","","","","202.4666666666667","","","","206.9","","","","","249","","","","292.1333333333333","","","","296.1333333333333","","","","303.2333333333333","","","","","318.5666666666667","","","","345.5","","","","350.5333333333333","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.YOY_PCH_PA_PT.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Monthly","Units","","","28.13796623150193","30.24858935122684","30.91224283994988","","31.46372247131223","29.70990984886754","29.76322373470262","","32.95222402969793","31.91561670630959","31.59223214740819","","30.82080031105896","25.97792995767076","21.90104892548624","","","17.06833222889321","14.39653023721444","13.31869404860882","","13.1245644771295","11.4471786502968","14.38431045909369","","13.50930407997206","14.23958919289803","15.96976071424053","","17.67465981634967","15.65515242564535","11.97078968802851","","","12.7135508145234","14.35034406188287","14.16202824410357","","13.01465612320245","14.08792725557349","9.376758151334005","","8.659263757397339","7.455339293472756","4.774429665405212","","3.14602562871015","3.628019984798877","7.10017406106913","","","7.168288373235828","5.319285445894517","5.091954793626196","","5.880674946860609","4.696363016783205","5.630827842695543","","4.202593506045245","3.366064456457232","3.693661147852981","","4.519732741682666","5.696186046231321","5.42808335859758","","","4.284256293847756","4.455278421930567","4.465363736026511","","4.103475728126831","4.862090023406388","4.956063105102768","","5.484283058859438","5.646401369747303","6.542712395902662","","6.29194120167538","5.516090925224939","5.856509983909384","","","7.216746949622411","8.77745855970858","10.54054054054054","","13.125","13.47517730496454","13.09734513274336","","13.59649122807018","14.56140350877193","15.09106678230703","","16.22544833475662","18.77133105802048","21.34927412467976","","","25.91024555461473","32","32.599837000815","","30.54459352801894","32.734375","35.75899843505477","","36.44787644787645","37.44257274119449","37.90504898266767","","35.85598824393828","34.55459770114943","33.63828289936664","","","29.79152656355077","35.66919191919192","33.37430854333128","","32.58766626360339","28.19305473808122","27.49279538904899","","25.69326542161856","26.23955431754875","26.44808743169399","","26.50081124932396","25.52055525894287","24.06529752501316","","","23.93782383419689","12.84318287575617","13.59447004608295","","13.9078887368901","16.85032139577594","14.87341772151899","","13.86762719495723","12.00353045013239","11.66810717372515","","12.51272811359","12.29264142917907","12.26655348047538"
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP07.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Transport","Index","Annual","Units","67.44740406362342","","","","","","","","","","","","","","","","","88.11711093626258","","","","","","","","","","","","","","","","","106.8497594630493","","","","","","","","","","","","","","","","","117.4607505147506","","","","","","","","","","","","","","","","","123.3885933883554","","","","","","","","","","","","","","","","","138.0166666666666","","","","","","","","","","","","","","","","","161.9083333333333","","","","","","","","","","","","","","","","","202.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.YOY_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Year-over-year (YOY) percent change","Quarterly","Units","","29.77692768256868","","","","30.29941859972827","","","","32.14597251065798","","","","26.1168080929214","","","","","14.89904058412536","","","","12.98841099214192","","","","14.5815162341413","","","","15.09415390925771","","","","","13.74433747888896","","","","12.12742908740721","","","","6.934721255264937","","","","4.59268676619746","","","","","5.850228359351882","","","","5.400240119142976","","","","3.75313746940265","","","","5.213859605631506","","","","","4.401756928716733","","","","4.640609429895191","","","","5.891551975904413","","","","5.887122947294373","","","","","8.849226099338615","","","","13.23268206039076","","","","14.41887561899214","","","","18.78201479795106","","","","","30.21064301552103","","","","33.01960784313725","","","","37.27087576374746","","","","34.66698610445621","","","","","33.01404853128991","","","","29.38286163522011","","","","26.13130563798222","","","","25.35136096779932","","","","","16.53064490318449","","","","15.20583320674466","","","","12.49816203499484","","","","12.35697857758825","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP09.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Recreation and culture","Index","Monthly","Units","","","65.6613610965799","65.6756651404661","68.0527787679019","","68.0527787679019","86.1232227058964","87.7683852916721","","88.6278797612095","88.6278797612095","90.5261735544174","","91.2421421170273","91.2421421170273","91.2421421170273","","","91.2421421170273","91.2421421170273","94.3868332229736","","95.1035553080266","95.1953852509222","94.1129409107927","","97.2871703354303","97.4189852428488","97.7803490929172","","98.5930414310584","98.6654275021648","98.6763036331654","","","98.7502514138114","98.765316579592","98.7736376088131","","101.757549118258","102.62043943387","110.91152860807","","110.931034719655","111.114620588946","104.889666620469","","113.675325727282","112.263632760355","112.335181642859","","","112.253471295298","112.058817369913","112.235116658049","","112.374666312857","112.384139878038","112.635514507295","","113.16962927409","113.00051256413","113.394136584355","","117.24445944951","117.25772968023","117.328149193545","","","117.370068273638","117.236306503455","117.3","","117.5","117.9","120.7","","126.7","126.8","126.9","","134.5","134.6","134.6","","","134.7","134.8","150.1","","152.9","153.4","155.4","","155.7","159.4","152.8","","171.5","173.6","168.1","","","171.7","185.2","187.6","","188.3","192.2","196.4","","201.2","201.2","205","","206","206.9","207.8","","","208.9","266.4","271.7","","272.1","301","303.3","","292.3","295.9","300.2","","301.3","303.8","304.6","","","305.5","324.9","325.3","","328.7","352.5","355.3","","357.1","347","347.5","","347.496188090736","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP07.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Transport","Index","Quarterly","Units","","62.9356717577696","","","","63.5968808962666","","","","71.38958091412393","","","","71.8674826863336","","","","","71.91492978189273","","","","81.48512412340857","","","","99.2894212850571","","","","99.77896855469193","","","","","100.3218214239157","","","","100.6097887363357","","","","110.6300413442407","","","","115.837386347705","","","","","116.249634320765","","","","115.0516893165873","","","","117.953127519151","","","","120.5885509024993","","","","","120.5543735534217","","","","122.9666666666667","","","","124.0333333333333","","","","126","","","","","127.3","","","","130.5333333333333","","","","145.8333333333333","","","","148.4","","","","","151.9333333333333","","","","160.7","","","","165.4666666666667","","","","169.5333333333333","","","","","177.2333333333333","","","","192.3","","","","210.0666666666667","","","","230.4","","","","","238.7666666666667","","","","270.3","","","","275.2333333333333","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Index","Quarterly","Units","","76.50223694421723","","","","80.5843606046148","","","","85.00739155432573","","","","87.3393223451934","","","","","87.9003362742999","","","","91.05098855533187","","","","97.4027581540398","","","","100.5224540832796","","","","","99.98165513691793","","","","102.093132625763","","","","104.1573679269623","","","","105.1391355290193","","","","","105.8308102798873","","","","107.6064069327093","","","","108.0665371297727","","","","110.620942446077","","","","","110.4892253040993","","","","112.6","","","","114.4333333333333","","","","117.1333333333333","","","","","120.2666666666667","","","","127.5","","","","130.9333333333333","","","","139.1333333333333","","","","","156.6","","","","169.6","","","","179.7333333333333","","","","187.3666666666667","","","","","208.3","","","","219.4333333333333","","","","226.7","","","","234.8666666666667","","","","","242.7333333333333","","","","252.8","","","","255.0333333333333","","","","263.8890903525623","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP04.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Annual","Units","82.16479057170652","","","","","","","","","","","","","","","","","93.97360851479125","","","","","","","","","","","","","","","","","102.9901361256942","","","","","","","","","","","","","","","","","107.1401131802756","","","","","","","","","","","","","","","","","111.4276957966755","","","","","","","","","","","","","","","","","117.9833333333334","","","","","","","","","","","","","","","","","126.425","","","","","","","","","","","","","","","","","141.3833333333334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP12.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Miscellaneous goods and services","Index","Annual","Units","82.39870790941438","","","","","","","","","","","","","","","","","96.19667905526875","","","","","","","","","","","","","","","","","102.998564669309","","","","","","","","","","","","","","","","","108.1204706095882","","","","","","","","","","","","","","","","","114.8477094971669","","","","","","","","","","","","","","","","","127","","","","","","","","","","","","","","","","","161.4583333333334","","","","","","","","","","","","","","","","","196.8083333333334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Index","Monthly","Units","","","86.436639605074","88.1630082474463","88.1630082474463","","88.1630082474463","88.1630082474463","88.1630082474463","","94.8522288255048","94.8522288255048","94.8522288255048","","94.8522288255048","94.8522288255048","94.8522288255048","","","94.8522288255048","94.8522288255048","94.8522288255048","","94.8052013344887","98.0682748839515","98.0946027525204","","98.4904028098197","98.6045129952096","98.6275767790817","","98.8540197234696","99.0451390162082","99.1109947807861","","","99.6452733917417","99.9564474327587","100.113820223421","","100.2513249568","103.590520130095","103.709967760609","","103.909546400489","106.012992343957","109.709078115917","","110.434990270134","110.599232556922","110.821975593899","","","111.263167374392","111.432161148033","111.76244717934","","111.988901223252","112.166702832771","113.10565283391","","113.568545493303","116.309813395047","116.698624302647","","116.779517839025","116.850077008085","116.89448858586","","","117.178613269408","117.252379909216","117.5","","117.6","117.7","118","","118.1","118.2","118.6","","118.8","119.8","120","","","120.4","120.6","121.1","","121.6","122.4","123","","124","124.9","127.1","","128.4","133.2","134.8","","","137.3","139.9","141.5","","142","142.8","144.8","","151.1","151.8","152.6","","152.8","153.2","154.1","","","154.9","174","178.4","","179.3","179.7","184.7","","185","192.1","195.7","","202","202.9","211.5","","","221.7","223.2","223.7","","242.1","254.6","255.5","","256.1","257.2","258.8","","259.286399226248","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP06.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Health","Index","Quarterly","Units","","87.5875520333222","","","","88.1630082474463","","","","94.8522288255048","","","","94.8522288255048","","","","","94.8522288255048","","","","96.98935965698687","","","","98.57416419470367","","","","99.0033845068213","","","","","99.90518034930713","","","","102.517270949168","","","","106.5438722867877","","","","110.618732806985","","","","","111.4859252339217","","","","112.420418963311","","","","115.5256610636657","","","","116.8413611443233","","","","","117.3103310595413","","","","117.7666666666667","","","","118.3","","","","119.5333333333333","","","","","120.7","","","","122.3333333333333","","","","125.3333333333333","","","","132.1333333333333","","","","","139.5666666666667","","","","143.2","","","","151.8333333333333","","","","153.3666666666667","","","","","169.1","","","","181.2333333333333","","","","190.9333333333333","","","","205.4666666666667","","","","","222.8666666666667","","","","250.7333333333333","","","","257.3666666666667","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP05.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Furnishings, household equipment and routine household maintenance","Index","Annual","Units","88.6983246031111","","","","","","","","","","","","","","","","","97.83889577856428","","","","","","","","","","","","","","","","","100.8254456787776","","","","","","","","","","","","","","","","","104.3442748729322","","","","","","","","","","","","","","","","","107.6072551696582","","","","","","","","","","","","","","","","","122.1166666666666","","","","","","","","","","","","","","","","","168.2833333333333","","","","","","","","","","","","","","","","","214.0833333333334","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI._T.POP_PCH_PA_PT.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","All Items","Period average, Period-over-period percent change","Quarterly","Units","","10.46820236639978","","","","5.335953330847192","","","","5.488696462347605","","","","2.74320944123712","","","","","0.6423383122772473","","","","3.58434610670898","","","","6.976057810561768","","","","3.202882534708192","","","","","-0.5379882050169961","","","","2.111864907570842","","","","2.02191396042871","","","","0.9425810402058542","","","","","0.657866119392899","","","","1.677769118582894","","","","0.4276048333731079","","","","2.363733847820828","","","","","-0.1190707103602073","","","","1.910389624048154","","","","1.62818235642389","","","","2.359452374016896","","","","","2.675014228799147","","","","6.014412416851412","","","","2.692810457516314","","","","6.262729124236254","","","","","12.55390512697655","","","","8.301404853128991","","","","5.974842767295578","","","","4.247032640949593","","","","","11.17238925458102","","","","5.344855176828277","","","","3.311560078991357","","","","3.602411410086767","","","","","3.349418109565682","","","","4.147212304312016","","","","0.8834388185653877","","","","3.47239198244504","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP02.IX.A","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Alcoholic beverages, tobacco and narcotics","Index","Annual","Units","79.06487967709318","","","","","","","","","","","","","","","","","95.25414328768898","","","","","","","","","","","","","","","","","100.9536367572828","","","","","","","","","","","","","","","","","110.3214392391975","","","","","","","","","","","","","","","","","116.1679249928922","","","","","","","","","","","","","","","","","125.3833333333333","","","","","","","","","","","","","","","","","180.4416666666666","","","","","","","","","","","","","","","","","279.35","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP11.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Restaurants and hotels","Index","Monthly","Units","","","78.8890891120077","80.3296040436241","80.9571295534586","","81.7975068231425","81.7975068231425","82.2379218019222","","89.659090196631","89.659090196631","89.659090196631","","89.7069689810806","89.7069689810806","89.7069689810806","","","89.7069689810806","89.9298413223578","89.9298413223578","","90.5969395092267","90.9188245360559","92.833000064746","","96.6132935750912","97.5207483625642","98.0429822481376","","98.2903055005747","98.7136302267385","99.0265830338045","","","99.9408216426793","100.755055983659","101.242763868744","","101.521627291269","103.550338942535","104.781849324204","","106.922096517445","107.249828510996","107.564637266781","","109.641017413291","109.965171938606","109.825327249442","","","110.208731744773","111.456262943415","112.002247021527","","112.327205118641","112.51011577967","113.086981242126","","116.432229982354","116.565085261256","116.63483744962","","116.996716050461","117.396242726184","117.376967794525","","","117.541896670638","117.651182919555","117.8","","117.9","118.1","118.3","","118.5","118.7","119.3","","119.4","120.5","120.9","","","121.5","122.6","130.5","","133.3","136.9","139.2","","140.9","143.6","149.1","","153.3","157.6","160.9","","","172.8","184.1","190.7","","195.6","200.9","204.5","","209.7","210.5","213.3","","218.3","220.1","226.2","","","229.4","258.3","266.4","","271.2","272.7","275.5","","281.1","286.1","290","","293.3","294.5","298.9","","","302","303.7","306.3","","317.1","321.6","323.1","","323.9","325.6","328.6","","329.942327266413","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP03.IX.Q","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Clothing and footwear","Index","Quarterly","Units","","74.4759678513769","","","","77.489010639574","","","","84.2776226099606","","","","90.81170131177773","","","","","91.7873088305385","","","","95.2828122429289","","","","96.94515879470027","","","","99.68690412641857","","","","","100.1634964155961","","","","103.204440663285","","","","103.579162226162","","","","104.7976261461517","","","","","103.9576052177737","","","","104.9902841082827","","","","105.5843651917627","","","","107.5371400300513","","","","","106.1784455189937","","","","108.1","","","","108.0666666666667","","","","109.1666666666667","","","","","110.4666666666667","","","","116.5666666666667","","","","120.4666666666667","","","","126.2333333333333","","","","","132.4333333333333","","","","140.8","","","","145.1333333333333","","","","149.5666666666667","","","","","158.4666666666667","","","","176.7333333333333","","","","183.7","","","","188.6666666666667","","","","","196.4","","","","207.0333333333333","","","","211.0333333333333","","","","","","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP04.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Housing, water, electricity, gas and other fuels","Index","Monthly","Units","","","78.7361900272421","78.8867222563952","78.8867222563952","","78.8867222563952","78.8867222563952","78.8867222563952","","80.5165708695173","83.958202115876","87.0832281414667","","87.0832281414667","87.0832281414667","87.0832281414667","","","87.2679731915899","87.2679731915899","87.2679731915899","","87.2351295707083","87.2746124483315","93.3663817171477","","98.1909289782985","99.7720263279934","99.9964405967308","","99.9879920458274","99.9783806797769","100.077490237911","","","100.298124495239","100.29881089489","100.292003612236","","100.350244651696","100.376485315383","100.38107216402","","107.856489910354","107.980038794558","104.326925137465","","104.401147053472","104.656431282873","104.663860196145","","","104.881315534897","104.963770081559","105.076327297677","","105.482782201949","105.416000895623","106.056104492886","","108.352911879577","108.458202211127","109.112838006331","","109.406819101529","109.174164169461","109.300122290691","","","109.361566813664","109.870782746442","109.6","","109.6","110.2","110.1","","112.8","112.8","112.8","","112.8","113.3","113.9","","","114.5","114.6","114.7","","115.7","118.3","118.5","","118.7","119.1","119.7","","120.1","120.6","121.3","","","122.1","123.6","124.3","","125","125.8","126.3","","126.8","127.6","128.2","","128.8","129.1","129.5","","","133.7","135.9","136.4","","137.7","138.3","138.8","","139.3","139.8","146.2","","148.5","150.4","151.6","","","152.7","153.3","154.1","","156.9","158.2","160.5","","161.5","162.5","172.7","","188.74416908464","",""
"IMF.STA:CPI(5.0.0)","EGY.CPI.CP01.IX.M","OBS_VALUE","Egypt, Arab Republic of","Consumer price index (CPI)","Food and non-alcoholic beverages","Index","Monthly","Units","","","73.5500488689239","76.5737887031815","78.8562686418887","","81.345400251039","82.9936048849844","83.4500711039842","","85.4965286716211","86.4466159844607","86.8033109925173","","86.9929571637256","86.5590852314332","86.1988554035901","","","85.9444733236772","86.6799515417337","88.2005023689355","","90.3393865006273","90.0939105586773","91.9093735473968","","93.7397152939837","96.5034226419061","101.096947116387","","104.58633846886","102.734929782655","95.8540245212264","","","96.6876183567213","100.050089308882","101.57582546074","","102.092392355712","103.665482076889","101.413214616038","","102.201963475544","103.189584832837","101.38094606056","","99.5500206086005","98.0493479913688","97.5614418322142","","","99.222723880192","99.1562577828834","99.8133728776459","","103.446557194445","102.987341243325","101.545274620965","","100.637622006885","98.9736755892746","98.726804866148","","98.8520824583715","101.555822956045","100.29559181541","","","98.7263676754758","98.6838417301881","100.9","","103.2","104.8","105","","105.5","105.5","109.2","","110.3","109.8","108.7","","","111","116.1","120.8","","130","130.8","128.5","","129.1","129.9","132.9","","136.7","142.7","149.2","","","164.2","187.8","196.9","","201.2","209.3","213.1","","217.3","222.6","230.7","","234.1","234.7","239.5","","","242.8","283.4","285.4","","282.7","274.1","281.2","","282","287.1","294.7","","298","292.4","288.1","","","293.3","294","304.3","","299.7","304.2","300.6","","291.6","293","298.7","","302.396338642532","",""
