"Date","Value"
"03/15/2019",25848.87
"03/18/2019",25914.1
"03/19/2019",25887.38
"03/20/2019",25745.67
"03/21/2019",25962.51
"03/22/2019",25502.32
"03/25/2019",25516.83
"03/26/2019",25657.73
"03/27/2019",25625.59
"03/28/2019",25717.46
"03/29/2019",25928.68
"04/01/2019",26258.42
"04/02/2019",26179.13
"04/03/2019",26218.13
"04/04/2019",26384.63
"04/05/2019",26424.99
"04/08/2019",26341.02
"04/09/2019",26150.58
"04/10/2019",26157.16
"04/11/2019",26143.05
"04/12/2019",26412.3
"04/15/2019",26384.77
"04/16/2019",26452.66
"04/17/2019",26449.54
"04/18/2019",26559.54
"04/22/2019",26511.05
"04/23/2019",26656.39
"04/24/2019",26597.05
"04/25/2019",26462.08
"04/26/2019",26543.33
"04/29/2019",26554.39
"04/30/2019",26592.91
"05/01/2019",26430.14
"05/02/2019",26307.79
"05/03/2019",26504.95
"05/06/2019",26438.48
"05/07/2019",25965.09
"05/08/2019",25967.33
"05/09/2019",25828.36
"05/10/2019",25942.37
"05/13/2019",25324.99
"05/14/2019",25532.05
"05/15/2019",25648.02
"05/16/2019",25862.68
"05/17/2019",25764
"05/20/2019",25679.9
"05/21/2019",25877.33
"05/22/2019",25776.61
"05/23/2019",25490.47
"05/24/2019",25585.69
"05/28/2019",25347.77
"05/29/2019",25126.41
"05/30/2019",25169.88
"05/31/2019",24815.04
"06/03/2019",24819.78
"06/04/2019",25332.18
"06/05/2019",25539.57
"06/06/2019",25720.66
"06/07/2019",25983.94
"06/10/2019",26062.68
"06/11/2019",26048.51
"06/12/2019",26004.83
"06/13/2019",26106.77
"06/14/2019",26089.61
"06/17/2019",26112.53
"06/18/2019",26465.54
"06/19/2019",26504
"06/20/2019",26753.17
"06/21/2019",26719.13
"06/24/2019",26727.54
"06/25/2019",26548.22
"06/26/2019",26536.82
"06/27/2019",26526.58
"06/28/2019",26599.96
"07/01/2019",26717.43
"07/02/2019",26786.68
"07/03/2019",26966
"07/05/2019",26922.12
"07/08/2019",26806.14
"07/09/2019",26783.49
"07/10/2019",26860.2
"07/11/2019",27088.08
"07/12/2019",27332.03
"07/15/2019",27359.16
"07/16/2019",27335.63
"07/17/2019",27219.85
"07/18/2019",27222.97
"07/19/2019",27154.2
"07/22/2019",27171.9
"07/23/2019",27349.19
"07/24/2019",27269.97
"07/25/2019",27140.98
"07/26/2019",27192.45
"07/29/2019",27221.35
"07/30/2019",27198.02
"07/31/2019",26864.27
"08/01/2019",26583.42
"08/02/2019",26485.01
"08/05/2019",25717.74
"08/06/2019",26029.52
"08/07/2019",26007.07
"08/08/2019",26378.19
"08/09/2019",26287.44
"08/12/2019",25907.37
"08/13/2019",26279.91
"08/14/2019",25479.42
"08/15/2019",25579.39
